CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
94074,"49,7",15100,8820,22840,"42,9",4130,30790,"7,5",17200,12640,22990,"27,5",9510,29410,"3,1","79,4","16,4","13,3","-12,9","3,8",0,15056.0,2252.0,357.0,0.0,3710,1161,747,274,0,2023
94076,"62,6",20000,11220,30910,"30,4",5190,43390,"8,4",20590,14150,28950,"21,1",9880,38760,"3,9","84,3","19,8","7,5","-18,2","6,6",0,55879.0,5835.0,1220.0,0.0,14450,3886,2307,942,0,2023
94078,"48,7",13930,7580,22120,"46,7",3080,30260,"9,8",16250,11560,22270,"33,6",8460,28740,"3,4","77,2","18,7","13,3","-13,2",4,0,33837.0,6042.0,1008.0,0.0,8273,2780,2064,549,0,2023
94079,68,22910,13190,33910,"24,5",6820,46380,"6,8",22780,15570,31330,"16,9",11050,40680,"3,7","87,3","19,7","5,8","-19,3","6,5",0,30888.0,2382.0,502.0,0.0,6367,1841,947,354,0,2023
94081,"56,6",17560,10010,27030,"35,1",4600,38200,"8,3",18880,13280,26130,"24,4",9470,34980,"3,7","79,4",21,"9,3","-15,9","6,2",0,93024.0,11772.0,2288.0,0.0,21732,6447,4299,1498,0,2023
95018,"55,9",17170,9500,26680,"36,7",4420,37530,"8,5",18430,12830,25790,"26,7",9180,34040,"3,7","81,9","19,4","9,6",-16,"5,1",0,116752.0,14546.0,2398.0,0.0,25275,7460,5113,1659,0,2023
9501895063,"56,7",17620,9800,27170,"35,4",4640,38120,"8,2",18780,13040,26170,"25,6",9330,34580,"3,7","82,7","19,1","9,2","-15,9","4,9",0,151724.0,17846.0,3038.0,0.0,32580,9726,6298,2040,0,2023
950199527795680,"52,4",15180,8840,23260,"41,1",4480,31860,"7,1",17240,12530,23320,"28,3",9190,30000,"3,3","77,7","19,1","11,9","-13,6","4,9",0,75247.0,9557.0,1655.0,0.0,16188,5111,3019,1225,0,2023
95063,"59,5",19300,11060,28900,"30,6",5590,39860,"7,1",20000,13900,27480,"21,6",9930,36070,"3,6","85,2","18,1","7,7","-15,6","4,6",0,34972.0,3300.0,640.0,0.0,7305,2266,1185,381,0,2023
95127,"60,2",18470,10640,27560,"32,5",5360,38000,"7,1",19590,13990,26650,"21,4",10110,34670,"3,4","86,9","15,6","9,2",-16,"4,3",0,72573.0,9859.0,1598.0,0.0,20085,5255,3006,1040,0,2023
95218,"71,1",23720,14640,33120,"20,9",7910,42790,"5,4",23440,17080,30800,"12,5",12240,38610,"3,2","84,8","22,5","5,9","-17,8","4,6",0,18153.0,1220.0,269.0,0.0,3543,1051,435,205,0,2023
95219,"69,2",23930,14180,35650,22,7280,48860,"6,7",23760,16200,32650,"15,7",11270,43130,"3,8","83,7","24,1",5,"-19,5","6,7",0,27982.0,1955.0,457.0,0.0,5369,1563,695,318,0,2023
9521995252,"69,8",23550,14490,33640,"21,2",7490,45150,6,23360,16440,31010,"14,8",11380,40170,"3,5","84,3","23,5","5,1","-18,8","5,9",0,64998.0,4240.0,942.0,0.0,12263,3618,1527,692,0,2023
95252,"70,3",23320,14750,32140,"20,6",7710,42450,"5,5",23150,16650,29920,"14,1",11500,37870,"3,3","84,6",23,"5,3","-18,2","5,3",0,37016.0,2285.0,485.0,0.0,6894,2055,832,374,0,2023
9525295582,69,23270,14390,32980,"21,5",7370,44150,6,23090,16330,30450,15,11320,39180,"3,5","84,6","22,9","5,5","-18,7","5,7",0,64124.0,4254.0,895.0,0.0,12215,3561,1634,701,0,2023
95268,"41,5",12370,7240,19110,"52,5",3350,26050,"7,8",15170,11010,20230,38,8010,25650,"3,2","75,8","16,4","15,8","-11,2","3,2",0,43937.0,6796.0,1208.0,0.0,9821,3127,2128,792,0,2023
95277,"56,4",16560,9890,24610,"36,3",5110,32840,"6,4",18280,13450,24300,"23,8",9730,30980,"3,2",80,"18,9","10,8","-14,1","4,4",0,27942.0,3146.0,574.0,0.0,6176,2062,1028,473,0,2023
95280,"51,7",15630,9350,22960,"38,8",4810,30510,"6,3",17400,12740,23280,"27,2",9120,29060,"3,2","78,4","18,8","11,4",-13,"4,4",0,35760.0,3948.0,653.0,0.0,7259,2165,1401,528,0,2023
95306,"75,1",27180,17800,37630,"15,5",9560,49890,"5,2",26120,18950,34180,"10,3",13050,43970,"3,4","88,1",21,"4,2","-20,3",7,0,30657.0,2311.0,344.0,0.0,5823,1485,880,291,0,2023
9532395637,"70,9",24170,16030,32400,"17,6",9300,42370,"4,6",23950,17830,30470,"10,3",13060,38300,"2,9","88,1","19,1","5,7","-17,5","4,6",0,32836.0,1691.0,345.0,0.0,6508,1738,692,525,0,2023
95424,"62,8",20180,12220,28990,"27,9",6540,39100,6,20940,14850,27800,"17,2",11050,35600,"3,2","84,3","19,2","7,9","-16,6","5,2",0,21765.0,1838.0,357.0,0.0,4545,1358,687,305,0,2023
95427,"60,7",19100,11170,28570,"30,8",5660,38940,"6,9",20000,14130,27530,"21,3",9880,35450,"3,6","84,2","18,3",8,"-16,2","5,7",0,15694.0,1572.0,263.0,0.0,3285,939,559,204,0,2023
95476,"71,6",25090,16000,34810,"18,5",8360,46660,"5,6",24740,17550,32280,"11,9",12320,41870,"3,4","82,2","24,6",5,-19,"7,2",0,17659.0,1371.0,222.0,0.0,3162,859,515,176,0,2023
95487,"53,8",17150,10610,23960,"33,4",5710,30870,"5,4",18650,13730,23720,"22,4",10110,29240,"2,9","81,2","18,9",10,"-12,9","2,8",0,13257.0,1364.0,238.0,0.0,3181,1137,447,264,0,2023
95488,"65,6",22190,14030,30760,"22,3",7700,39980,"5,2",22270,16170,28960,14,11740,36350,"3,1","83,1",21,"6,3","-16,8","6,4",0,9249.0,874.0,136.0,0.0,1905,636,340,116,0,2023
95500,"64,3",20890,12250,31130,"27,1",6300,43990,7,21380,15030,29270,"17,9",10670,39230,"3,7","84,2","20,8","6,8","-18,6","6,8",0,30432.0,3135.0,534.0,0.0,7634,2342,1032,442,0,2023
95555,"68,3",22940,13920,34590,"22,7",7380,49350,"6,7",22890,15840,31870,"15,6",11270,43730,"3,9","80,6","25,7","5,1","-20,3","8,9",0,21573.0,1504.0,378.0,0.0,4080,1245,549,251,0,2023
95572,"61,1",19750,11630,28310,"28,8",6180,37000,6,20600,14510,27200,"19,8",10250,33990,"3,3","84,8","19,1","7,7","-15,6",4,0,24921.0,2194.0,467.0,0.0,5533,1794,785,328,0,2023
95585,"44,5",13380,7740,20710,"48,4",3650,28970,"7,9",15890,11780,21610,"33,9",8660,28170,"3,3","74,6","18,6","14,8","-12,2","4,2",0,65608.0,9881.0,1730.0,0.0,14971,4635,3262,1137,0,2023
95598,"70,5",25620,16140,38310,"17,8",9210,54880,6,24930,17740,34590,"11,5",12490,47530,"3,8","83,4","25,2","4,1","-21,8","9,1",0,17606.0,842.0,188.0,0.0,3053,841,337,226,0,2023
95607,"72,3",24670,16540,33790,"16,9",9110,45710,5,24200,17810,31320,"11,1",12690,40460,"3,2","82,5","25,4","4,7","-19,1","6,5",0,25752.0,1375.0,285.0,0.0,4667,1386,538,282,0,2023
95680,"44,6",12980,7430,19860,50,3270,27540,"8,4",15560,11530,20840,"35,2",8530,26810,"3,1","76,1","16,4","15,7","-11,8","3,6",0,32123.0,5119.0,855.0,0.0,7315,2272,1555,577,0,2023
97209,"41,1",16620,7360,27660,"40,1",460,40300,88,18680,12510,27250,"27,8",9060,37410,"4,1","70,7","24,9","13,1",-14,"5,3",0,,,,,25035,6813,8726,2259,0,2023
97213,"44,3",18640,9800,29450,"33,4",2760,42460,"15,4",20040,13730,28720,"22,4",9790,39010,4,"78,2","20,9","10,6","-14,3","4,6",0,,,,,10969,3471,3302,792,0,2023
97222,"37,1",16220,7900,26530,"40,7",1530,39640,"25,9",18180,12580,26280,"27,8",9030,37150,"4,1","72,6","23,1","12,8","-13,4","4,9",0,,,,,6049,2022,1938,511,0,2023
97228,"25,6",12170,5650,20450,"52,9",450,29760,"66,7",15360,10930,21510,"37,7",7970,28940,"3,6","62,3","26,5","18,7","-10,4","2,9",0,,,,,4775,1682,1911,494,0,2023
97407,"23,1",9150,2710,17200,"63,4",0,25550,,13950,10500,19350,"44,7",8420,26040,"3,1","61,8","14,5","28,8","-8,7","3,6",0,36294.0,15149.0,2387.0,0.0,12494,3969,4917,940,0,2023
97408,"44,9",17920,8290,31240,"37,2",1240,45820,37,19500,13040,30220,"25,6",9810,41990,"4,3","85,1","11,9",12,"-14,9","5,9",0,35979.0,9149.0,1535.0,0.0,10493,3228,2791,619,0,2023
97409,"25,6",10060,2670,19920,"58,5",0,32340,,14210,10470,21220,"44,1",8220,31190,"3,8","69,6","11,9","23,4","-10,7","5,8",0,60805.0,25108.0,3581.0,0.0,19006,5740,7519,1465,0,2023
97410,"24,5",9500,1830,19510,"59,9",0,30840,,13940,10340,20880,"45,3",8060,30060,"3,7","67,6","13,8","25,2","-10,5","3,9",0,40921.0,17791.0,2347.0,0.0,13450,3879,5713,1164,0,2023
97411,"39,8",14770,5180,28600,"45,9",0,44860,,17270,11550,27950,"33,5",8780,40920,"4,7","76,1",17,"14,8","-15,4","7,5",0,153275.0,49094.0,8240.0,0.0,52095,14167,15331,3421,0,2023
97412,"23,5",10580,3790,19680,58,0,30400,,14160,10380,20980,44,7840,29790,"3,8","64,6","17,4","22,3","-10,1","5,8",0,39335.0,15029.0,3586.0,0.0,12640,3696,4589,1154,0,2023
97413,"34,5",13760,5680,25450,"47,8",140,40810,"302,3",16320,11090,25480,"35,8",8260,37980,"4,6","76,9","14,4","15,5","-13,3","6,5",0,37223.0,11970.0,2455.0,0.0,11405,3404,4169,849,0,2023
97414,"25,5",10260,3230,18910,"59,3",0,29510,,14120,10460,20260,"44,4",8170,28650,"3,5","67,3",14,"24,3","-10,6",5,0,59378.0,24551.0,4060.0,0.0,18571,5847,7683,1324,0,2023
97415,"39,3",15120,6620,27960,"44,4",640,44260,"69,5",17330,11670,27420,"32,2",8690,40550,"4,7",78,"15,7","13,3","-15,1","8,1",0,111913.0,32713.0,7186.0,0.0,32976,10493,11032,2354,0,2023
97416,"34,8",13250,5060,24770,"49,3",0,39340,,16200,11020,24890,"36,6",8350,36810,"4,4","73,8","15,3","16,7","-13,3","7,5",0,90047.0,29702.0,6055.0,0.0,29176,8594,9802,2561,0,2023
97418,39,15390,6610,27730,"43,2",250,42050,168,17630,11850,27230,"31,5",8810,38950,"4,4","80,6","13,4","13,8","-13,7","5,9",0,38151.0,10854.0,2605.0,0.0,10862,3398,3203,786,0,2023
97420,"32,9",14100,5630,24200,"46,7",0,36950,,16710,11270,24620,35,8630,34980,"4,1","78,4","12,3","16,9","-12,1","4,5",0,24677.0,8088.0,1360.0,0.0,7471,2289,2535,575,0,2023
97422,30,12370,4830,22640,"51,8",0,35710,,15320,10790,23210,"39,1",8140,33910,"4,2","66,5","20,1","18,2","-12,1","7,3",0,79641.0,27688.0,5855.0,0.0,26200,7550,8437,2067,0,2023
